date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
07:38:02	9217/9217	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2009%20Jan%202024%2015:38:04%20GMT	https://www.serefconcept.com/theme/jpg/exp.jpg	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/theme/jpg/exp.jpg	(from https://www.serefconcept.com/theme/css/style.css?v=1)
07:38:03	9204/9204	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2009%20Jan%202024%2015:38:05%20GMT	https://www.serefconcept.com/en/a	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/en/a	(from https://connect.facebook.net/en_US/fbevents.js)
07:38:04	9207/9207	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2009%20Jan%202024%2015:38:06%20GMT	https://www.serefconcept.com/en/POST	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/en/POST	(from https://connect.facebook.net/en_US/fbevents.js)
07:38:05	9217/9217	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2009%20Jan%202024%2015:38:07%20GMT	https://www.serefconcept.com/en/b.resolvedLink	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/en/b.resolvedLink	(from https://connect.facebook.net/en_US/fbevents.js)
07:38:05	9214/9214	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2009%20Jan%202024%2015:38:07%20GMT	https://www.serefconcept.com/en/schema.org/	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/en/schema.org/index.html	(from https://connect.facebook.net/en_US/fbevents.js)
07:38:05	9214/9214	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2009%20Jan%202024%2015:38:08%20GMT	https://www.serefconcept.com/signals/iwl.js	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/signals/iwl.js	(from https://connect.facebook.net/en_US/fbevents.js)
07:38:07	108091/108091	---M--	200	added ('OK')	image/jpeg	etag:%221a63b-62694d43-f1a91f52db0cbd2c;;;%22	https://www.serefconcept.com/img/content/b/%c5%9feref-concept.jpg	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/img/content/b/%c5%9feref-concept.jpg	(from https://www.serefconcept.com/en/page/Corporate)
07:38:07	9181/9181	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Tue,%2009%20Jan%202024%2015:38:09%20GMT	https://www.serefconcept.com/en/page/img/dots.png	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/en/page/img/dots.png	(from https://www.serefconcept.com/en/page/Corporate)
07:38:08	8677/8677	---M--	200	added ('OK')	image/jpeg	etag:%2221e5-624197f5-ae0156e9c3923447;;;%22	https://www.serefconcept.com/img/module/Lebanon.jpg	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/img/module/Lebanon.jpg	(from https://www.serefconcept.com/en/page/Corporate)
07:38:09	4355/4355	---M--	200	added ('OK')	image/jpeg	etag:%221103-627665b5-dcabdab3267c0a;;;%22	https://www.serefconcept.com/img/module/Rusya.jpg	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/img/module/Rusya.jpg	(from https://www.serefconcept.com/en/page/Corporate)
07:38:10	4448/4448	---M--	200	added ('OK')	image/jpeg	etag:%221160-62766665-d1d855eb7474b95c;;;%22	https://www.serefconcept.com/img/module/cin.jpg	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/img/module/cin.jpg	(from https://www.serefconcept.com/en/page/Corporate)
07:38:11	4162/4162	---M--	200	added ('OK')	image/jpeg	etag:%221042-624197f5-cffdccb81c0036a3;;;%22	https://www.serefconcept.com/img/module/Kuweyt.jpg	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/img/module/Kuweyt.jpg	(from https://www.serefconcept.com/en/page/Corporate)
07:38:12	4469/4469	---M--	200	added ('OK')	image/jpeg	etag:%221175-624197f6-a024c07c16bf5278;;;%22	https://www.serefconcept.com/img/module/Qatar.jpg	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/img/module/Qatar.jpg	(from https://www.serefconcept.com/en/page/Corporate)
07:38:12	3293/3293	---M--	200	added ('OK')	image/jpeg	etag:%22cdd-624197f3-a459bdc83e72eceb;;;%22	https://www.serefconcept.com/img/module/germany.jpg	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/img/module/germany.jpg	(from https://www.serefconcept.com/en/page/Corporate)
07:38:13	3811/3811	---M--	200	added ('OK')	image/jpeg	etag:%22ee3-624197f7-df73bf0ffe1cb270;;;%22	https://www.serefconcept.com/img/module/United-Arab-Emirates.jpg	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/img/module/United-Arab-Emirates.jpg	(from https://www.serefconcept.com/en/page/Corporate)
07:38:14	13991/13991	---M--	200	added ('OK')	image/jpeg	etag:%2236a7-62766543-4823dd87d36839e6;;;%22	https://www.serefconcept.com/img/module/ingiltere.jpg	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/img/module/ingiltere.jpg	(from https://www.serefconcept.com/en/page/Corporate)
07:38:15	9804/9804	---M--	200	added ('OK')	image/jpeg	etag:%22264c-6276672d-b6d7bdc5d48980a3;;;%22	https://www.serefconcept.com/img/module/kambocya.jpg	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/img/module/kambocya.jpg	(from https://www.serefconcept.com/en/page/Corporate)
07:38:16	3684/3684	---M--	200	added ('OK')	image/jpeg	etag:%22e64-627668de-c9191ceeb57568a0;;;%22	https://www.serefconcept.com/img/module/romanya.jpg	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/img/module/romanya.jpg	(from https://www.serefconcept.com/en/page/Corporate)
07:38:16	20292/20292	---M--	200	added ('OK')	image/png	etag:%224f44-62766963-7f0ca3cf6309e1f7;;;%22	https://www.serefconcept.com/img/module/Nijer.png	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/img/module/Nijer.png	(from https://www.serefconcept.com/en/page/Corporate)
07:38:17	5221/5221	---M--	200	added ('OK')	image/jpeg	etag:%221465-627669c7-1ce7309a4cbeabb1;;;%22	https://www.serefconcept.com/img/module/gana.jpg	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/img/module/gana.jpg	(from https://www.serefconcept.com/en/page/Corporate)
07:38:17	3582/3582	---M--	200	added ('OK')	image/jpeg	etag:%22dfe-62766a41-33087fae84ad1213;;;%22	https://www.serefconcept.com/img/module/Ermenistan.jpg	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/img/module/Ermenistan.jpg	(from https://www.serefconcept.com/en/page/Corporate)
07:38:19	6495/6495	---M--	200	added ('OK')	image/jpeg	etag:%22195f-62766acd-72bbce7fad71e888;;;%22	https://www.serefconcept.com/img/module/cecenistan.jpg	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/img/module/cecenistan.jpg	(from https://www.serefconcept.com/en/page/Corporate)
07:38:20	3435/3435	---M--	200	added ('OK')	image/jpeg	etag:%22d6b-62766b33-40b5107f5056be0e;;;%22	https://www.serefconcept.com/img/module/Da%c4%9f%c4%b1stan.jpg	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/img/module/Da%c4%9f%c4%b1stan.jpg	(from https://www.serefconcept.com/en/page/Corporate)
07:38:21	5711/5711	---M--	200	added ('OK')	image/jpeg	etag:%22164f-624197ed-76e47736cd927a88;;;%22	https://www.serefconcept.com/img/module/azerbaycan.jpg	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/img/module/azerbaycan.jpg	(from https://www.serefconcept.com/en/page/Corporate)
07:38:24	15044/15044	---M--	200	added ('OK')	image/jpeg	etag:%223ac4-624197ed-83111acc5a3cfa1e;;;%22	https://www.serefconcept.com/img/module/amerika.jpg	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/img/module/amerika.jpg	(from https://www.serefconcept.com/en/page/Corporate)
07:38:25	3078/3078	---M--	200	added ('OK')	image/jpeg	etag:%22c06-624197f5-2674e87e043a8731;;;%22	https://www.serefconcept.com/img/module/nijeria.jpg	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/img/module/nijeria.jpg	(from https://www.serefconcept.com/en/page/Corporate)
07:38:26	6259/6259	---M--	200	added ('OK')	image/jpeg	etag:%221873-624197fa-ca34037de1316dac;;;%22	https://www.serefconcept.com/img/module/%c4%b1rak3.jpg	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/img/module/%c4%b1rak3.jpg	(from https://www.serefconcept.com/en/page/Corporate)
07:38:30	67688/67688	---M--	200	added ('OK')	image/jpeg	etag:%2210868-62419824-2df5b2730cd1701e;;;%22	https://www.serefconcept.com/img/content/b/seref1_2.jpg	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/img/content/b/seref1_2.jpg	(from https://www.serefconcept.com/en/page/human-resources)
07:38:30	67688/67688	---M--	200	added ('OK')	image/jpeg	etag:%2210868-62419824-7e3d3c7b1da5a550;;;%22	https://www.serefconcept.com/img/content/b/seref1.jpg	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/img/content/b/seref1.jpg	(from https://www.serefconcept.com/en/page/vision)
07:38:32	75057/75057	---M--	200	added ('OK')	image/jpeg	etag:%2212531-6248d4d3-45b7d3934fa8e51c;;;%22	https://www.serefconcept.com/img/content/b/seref-concept.jpg	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/img/content/b/seref-concept.jpg	(from https://www.serefconcept.com/en/page/design)
07:38:33	29530/29530	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20Jan%202024%2015:38:35%20GMT	https://www.serefconcept.com/en/product/hanzade-brown-classic-sofa-set	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/en/product/hanzade-brown-classic-sofa-set.html	(from https://www.serefconcept.com/en/category/classic-sofa-set)
07:38:35	96514/96514	---M--	200	added ('OK')	image/jpeg	etag:%2217902-6241996a-6a530344035a9b34;;;%22	https://www.serefconcept.com/img/product/s/WhatsApp-Image-2022-03-16-at-14.57.54.jpeg	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/img/product/s/WhatsApp-Image-2022-03-16-at-14.57.54.jpg	(from https://www.serefconcept.com/en/category/classic-sofa-set)
07:38:36	28470/28470	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20Jan%202024%2015:38:37%20GMT	https://www.serefconcept.com/en/product/nakis-classic-sofa-set	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/en/product/nakis-classic-sofa-set.html	(from https://www.serefconcept.com/en/category/classic-sofa-set)
07:38:36	106063/106063	---M--	200	added ('OK')	image/jpeg	etag:%2219e4f-62419948-7de4976c901b9abb;;;%22	https://www.serefconcept.com/img/product/s/Nazende-seref-concept-klasik-mobilya-classic-furniture16.jpg	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/img/product/s/Nazende-seref-concept-klasik-mobilya-classic-furniture16.jpg	(from https://www.serefconcept.com/en/category/classic-sofa-set)
07:38:36	100037/100037	---M--	200	added ('OK')	image/jpeg	etag:%22186c5-62419941-106b5c2980540d4;;;%22	https://www.serefconcept.com/img/product/s/Nak%c4%b1%c5%9f-seref-concept-klasik-mobilya-classic-furniture.jpg	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/img/product/s/Nak%c4%b1%c5%9f-seref-concept-klasik-mobilya-classic-furniture.jpg	(from https://www.serefconcept.com/en/category/classic-sofa-set)
07:38:37	88781/88781	---M--	200	added ('OK')	image/jpeg	etag:%2215acd-6241990e-c645fef6ddea861c;;;%22	https://www.serefconcept.com/img/product/s/Classic-Furniture-Klasik-mobilya40.jpg	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/img/product/s/Classic-Furniture-Klasik-mobilya40.jpg	(from https://www.serefconcept.com/en/category/classic-sofa-set)
07:38:37	0/0	---MC-	302	error ('Found')	text/html	date:Tue,%2009%20Jan%202024%2015:38:39%20GMT	https://www.serefconcept.com/en/product/ahenk-classic-classic-sofa-set-2	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/en/product/ahenk-classic-classic-sofa-set-2	(from https://www.serefconcept.com/en/category/classic-sofa-set)
07:38:38	0/0	---MC-	302	error ('Found')	text/html	date:Tue,%2009%20Jan%202024%2015:38:40%20GMT	https://www.serefconcept.com/en/product/ahenk-classic-classic-sofa-set-2	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/en/product/ahenk-classic-classic-sofa-set-2	(from https://www.serefconcept.com/en/category/classic-sofa-set)
07:38:39	92699/92699	---M--	200	added ('OK')	image/jpeg	etag:%2216a1b-62419910-f0fdf38ce6161ad3;;;%22	https://www.serefconcept.com/img/product/s/elegance-classic-furniture-klasik-mobilya16.jpg	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/img/product/s/elegance-classic-furniture-klasik-mobilya16.jpg	(from https://www.serefconcept.com/en/category/classic-sofa-set)
07:38:39	0/0	---MC-	302	error ('Found')	text/html	date:Tue,%2009%20Jan%202024%2015:38:41%20GMT	https://www.serefconcept.com/en/product/elegance-classic-sofa-set	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/en/product/elegance-classic-sofa-set	(from https://www.serefconcept.com/en/category/classic-sofa-set)
07:38:39	0/0	---MC-	302	error ('Found')	text/html	date:Tue,%2009%20Jan%202024%2015:38:42%20GMT	https://www.serefconcept.com/en/product/elegance-classic-sofa-set	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/en/product/elegance-classic-sofa-set	(from https://www.serefconcept.com/en/category/classic-sofa-set)
07:38:41	91277/91277	---M--	200	added ('OK')	image/jpeg	etag:%221648d-62419915-ee8db437be7b82a4;;;%22	https://www.serefconcept.com/img/product/s/hanzade-seref-concept-klasik-mobilya-classic-furniture15.jpg	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/img/product/s/hanzade-seref-concept-klasik-mobilya-classic-furniture15.jpg	(from https://www.serefconcept.com/en/category/classic-sofa-set)
07:38:41	29865/29865	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20Jan%202024%2015:38:44%20GMT	https://www.serefconcept.com/en/product/hanzade-blue-classic-sofa-set	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/en/product/hanzade-blue-classic-sofa-set.html	(from https://www.serefconcept.com/en/category/classic-sofa-set)
07:38:42	103081/103081	---M--	200	added ('OK')	image/jpeg	etag:%22192a9-6241991f-c0942e6477f8a9f9;;;%22	https://www.serefconcept.com/img/product/s/Lagos-seref-concept-klasik-mobilya-classic-furniture.jpg	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/img/product/s/Lagos-seref-concept-klasik-mobilya-classic-furniture.jpg	(from https://www.serefconcept.com/en/category/classic-sofa-set)
07:38:42	27768/27768	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20Jan%202024%2015:38:44%20GMT	https://www.serefconcept.com/en/product/lagos-classic-sofa-set	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/en/product/lagos-classic-sofa-set.html	(from https://www.serefconcept.com/en/category/classic-sofa-set)
07:38:43	28967/28967	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20Jan%202024%2015:38:45%20GMT	https://www.serefconcept.com/en/product/lyon-classic-sofa-set	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/en/product/lyon-classic-sofa-set.html	(from https://www.serefconcept.com/en/category/classic-sofa-set)
07:38:43	111627/111627	---M--	200	added ('OK')	image/jpeg	etag:%221b40b-62419934-ab81c2cda8d7fe61;;;%22	https://www.serefconcept.com/img/product/s/Lyon-seref-concept-klasik-mobilya-classikc-furniture.jpg	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/img/product/s/Lyon-seref-concept-klasik-mobilya-classikc-furniture.jpg	(from https://www.serefconcept.com/en/category/classic-sofa-set)
07:38:44	29176/29176	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20Jan%202024%2015:38:46%20GMT	https://www.serefconcept.com/en/product/hanzade-classic-sofa-set	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/en/product/hanzade-classic-sofa-set.html	(from https://www.serefconcept.com/en/category/classic-sofa-set)
07:38:44	88434/88434	---M--	200	added ('OK')	image/jpeg	etag:%2215972-62419946-ea217e2362fea1c5;;;%22	https://www.serefconcept.com/img/product/s/Nazende-seref-concept-klasik-mobilya-classic-furniture10_1.jpg	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/img/product/s/Nazende-seref-concept-klasik-mobilya-classic-furniture10_1.jpg	(from https://www.serefconcept.com/en/category/classic-sofa-set)
07:38:44	104937/104937	---M--	200	added ('OK')	image/jpeg	etag:%22199e9-62419953-7973c84b2d71619b;;;%22	https://www.serefconcept.com/img/product/s/Payidar-seref-concept-klasik-mobilya-classic-furniture22.jpg	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/img/product/s/Payidar-seref-concept-klasik-mobilya-classic-furniture22.jpg	(from https://www.serefconcept.com/en/category/classic-sofa-set)
07:38:45	29486/29486	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20Jan%202024%2015:38:47%20GMT	https://www.serefconcept.com/en/product/payidar-classic-sofa-set	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/en/product/payidar-classic-sofa-set.html	(from https://www.serefconcept.com/en/category/classic-sofa-set)
07:38:46	30780/30780	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20Jan%202024%2015:38:48%20GMT	https://www.serefconcept.com/en/product/craft-green-classic-sofa-set	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/en/product/craft-green-classic-sofa-set.html	(from https://www.serefconcept.com/en/category/classic-sofa-set)
07:38:46	88999/88999	---M--	200	added ('OK')	image/jpeg	etag:%2215ba7-625abd04-85a13ba62c4f6e52;;;%22	https://www.serefconcept.com/img/product/s/IMGL0400.jpg	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/img/product/s/IMGL0400.jpg	(from https://www.serefconcept.com/en/category/classic-sofa-set)
07:38:46	75418/75418	---M--	200	added ('OK')	image/jpeg	etag:%221269a-625ac42a-568865f152fb0120;;;%22	https://www.serefconcept.com/img/product/s/IMGL1159.jpg	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/img/product/s/IMGL1159.jpg	(from https://www.serefconcept.com/en/category/classic-sofa-set)
07:38:47	29364/29364	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20Jan%202024%2015:38:49%20GMT	https://www.serefconcept.com/en/product/craft-cream-classic-sofa-set	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/en/product/craft-cream-classic-sofa-set.html	(from https://www.serefconcept.com/en/category/classic-sofa-set)
07:38:48	28425/28425	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20Jan%202024%2015:38:50%20GMT	https://www.serefconcept.com/en/product/emirgan-classic-sofa-set	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/en/product/emirgan-classic-sofa-set.html	(from https://www.serefconcept.com/en/category/classic-sofa-set)
07:38:48	82312/82312	---M--	200	added ('OK')	image/jpeg	etag:%2214188-625ad4df-a19b1ed656b51fa5;;;%22	https://www.serefconcept.com/img/product/s/IMGL2952.jpg	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/img/product/s/IMGL2952.jpg	(from https://www.serefconcept.com/en/category/classic-sofa-set)
07:38:49	28316/28316	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20Jan%202024%2015:38:51%20GMT	https://www.serefconcept.com/en/product/hunkar-classic-gold-and-brown-sofa-set	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/en/product/hunkar-classic-gold-and-brown-sofa-set.html	(from https://www.serefconcept.com/en/category/classic-sofa-set)
07:38:49	115143/115143	---M--	200	added ('OK')	image/jpeg	etag:%221c1c7-625adf38-d144525d5d97f7d3;;;%22	https://www.serefconcept.com/img/product/s/IMGL0290.jpg	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/img/product/s/IMGL0290.jpg	(from https://www.serefconcept.com/en/category/classic-sofa-set)
07:38:50	29692/29692	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20Jan%202024%2015:38:52%20GMT	https://www.serefconcept.com/en/product/hunkar-classic-light-brown-sofa-set	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/en/product/hunkar-classic-light-brown-sofa-set.html	(from https://www.serefconcept.com/en/category/classic-sofa-set)
07:38:50	99535/99535	---M--	200	added ('OK')	image/jpeg	etag:%22184cf-625ae62d-56ed942c0a105a1a;;;%22	https://www.serefconcept.com/img/product/s/IMGL1068.jpg	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/img/product/s/IMGL1068.jpg	(from https://www.serefconcept.com/en/category/classic-sofa-set)
07:38:51	29435/29435	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20Jan%202024%2015:38:53%20GMT	https://www.serefconcept.com/en/product/monaco-cream-brown-classic-sofa-set	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/en/product/monaco-cream-brown-classic-sofa-set.html	(from https://www.serefconcept.com/en/category/classic-sofa-set)
07:38:51	94720/94720	---M--	200	added ('OK')	image/jpeg	etag:%2217200-625b0e82-654da54f04b91e24;;;%22	https://www.serefconcept.com/img/product/s/IMGL0978.jpg	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/img/product/s/IMGL0978.jpg	(from https://www.serefconcept.com/en/category/classic-sofa-set)
